,_data,atemp,cnt,dteday,holiday,hr,hum,instant,mnth,season,temp,weathersit,weekday,windspeed,workingday,yr,day,dow,woy,cnt_log,by_season_all,peak,ideal,wet
641,test,0.3333,,2011-03-27,0,16,0.34,1965,3,2,0.34,1,0,0.0,0,0,27,6,12,,588282.0,1,0,0
642,test,0.303,,2011-03-27,0,17,0.31,1966,3,2,0.32,1,0,0.2537,0,0,27,6,12,,588282.0,1,0,0
643,test,0.2879,,2011-03-27,0,18,0.33,1967,3,2,0.3,1,0,0.194,0,0,27,6,12,,588282.0,1,0,0
644,test,0.2879,,2011-03-27,0,19,0.31,1968,3,2,0.3,1,0,0.2239,0,0,27,6,12,,588282.0,1,0,0
645,test,0.2727,,2011-03-27,0,20,0.36,1969,3,2,0.28,1,0,0.1642,0,0,27,6,12,,588282.0,0,0,0
646,test,0.2576,,2011-03-27,0,21,0.41,1970,3,2,0.26,1,0,0.1642,0,0,27,6,12,,588282.0,0,0,0
647,test,0.2576,,2011-03-27,0,22,0.41,1971,3,2,0.26,1,0,0.1642,0,0,27,6,12,,588282.0,0,0,0
648,test,0.2576,,2011-03-27,0,23,0.44,1972,3,2,0.26,1,0,0.194,0,0,27,6,12,,588282.0,0,0,0
649,test,0.2273,,2011-03-28,0,0,0.55,1973,3,2,0.22,1,1,0.194,1,0,28,0,13,,588282.0,0,0,0
650,test,0.2273,,2011-03-28,0,1,0.44,1974,3,2,0.22,1,1,0.194,1,0,28,0,13,,588282.0,0,0,0
651,test,0.2273,,2011-03-28,0,2,0.44,1975,3,2,0.22,1,1,0.1642,1,0,28,0,13,,588282.0,0,0,0
652,test,0.2273,,2011-03-28,0,3,0.44,1976,3,2,0.22,1,1,0.1642,1,0,28,0,13,,588282.0,0,0,0
653,test,0.1818,,2011-03-28,0,5,0.43,1977,3,2,0.18,1,1,0.194,1,0,28,0,13,,588282.0,0,0,0
654,test,0.1667,,2011-03-28,0,6,0.34,1978,3,2,0.18,1,1,0.2836,1,0,28,0,13,,588282.0,0,0,0
655,test,0.1818,,2011-03-28,0,7,0.32,1979,3,2,0.2,1,1,0.3284,1,0,28,0,13,,588282.0,0,0,0
656,test,0.197,,2011-03-28,0,8,0.34,1980,3,2,0.2,1,1,0.2239,1,0,28,0,13,,588282.0,1,0,0
657,test,0.2121,,2011-03-28,0,9,0.32,1981,3,2,0.22,2,1,0.2239,1,0,28,0,13,,588282.0,0,0,0
658,test,0.2273,,2011-03-28,0,10,0.3,1982,3,2,0.24,1,1,0.194,1,0,28,0,13,,588282.0,0,0,0
659,test,0.2424,,2011-03-28,0,11,0.3,1983,3,2,0.26,2,1,0.2836,1,0,28,0,13,,588282.0,0,0,0
660,test,0.2727,,2011-03-28,0,12,0.25,1984,3,2,0.26,2,1,0.0,1,0,28,0,13,,588282.0,1,0,0
661,test,0.2879,,2011-03-28,0,13,0.24,1985,3,2,0.3,2,1,0.2239,1,0,28,0,13,,588282.0,0,0,0
662,test,0.303,,2011-03-28,0,14,0.22,1986,3,2,0.32,1,1,0.2239,1,0,28,0,13,,588282.0,0,0,0
663,test,0.303,,2011-03-28,0,15,0.24,1987,3,2,0.32,1,1,0.2836,1,0,28,0,13,,588282.0,0,0,0
664,test,0.3182,,2011-03-28,0,16,0.23,1988,3,2,0.34,1,1,0.2239,1,0,28,0,13,,588282.0,0,0,0
665,test,0.303,,2011-03-28,0,17,0.23,1989,3,2,0.34,1,1,0.2985,1,0,28,0,13,,588282.0,1,0,0
666,test,0.303,,2011-03-28,0,18,0.21,1990,3,2,0.32,1,1,0.2836,1,0,28,0,13,,588282.0,1,0,0
667,test,0.303,,2011-03-28,0,19,0.22,1991,3,2,0.3,1,1,0.1343,1,0,28,0,13,,588282.0,0,0,0
668,test,0.3333,,2011-03-28,0,20,0.22,1992,3,2,0.32,1,1,0.1045,1,0,28,0,13,,588282.0,0,0,0
669,test,0.3333,,2011-03-28,0,21,0.21,1993,3,2,0.32,1,1,0.1343,1,0,28,0,13,,588282.0,0,0,0
670,test,0.2879,,2011-03-28,0,22,0.22,1994,3,2,0.3,1,1,0.2239,1,0,28,0,13,,588282.0,0,0,0
671,test,0.2576,,2011-03-28,0,23,0.24,1995,3,2,0.28,1,1,0.2985,1,0,28,0,13,,588282.0,0,0,0
672,test,0.2273,,2011-03-29,0,0,0.28,1996,3,2,0.26,1,2,0.3284,1,0,29,1,13,,588282.0,0,0,0
673,test,0.2121,,2011-03-29,0,1,0.32,1997,3,2,0.24,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
674,test,0.2121,,2011-03-29,0,2,0.32,1998,3,2,0.24,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
675,test,0.2121,,2011-03-29,0,3,0.32,1999,3,2,0.24,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
676,test,0.2121,,2011-03-29,0,4,0.44,2000,3,2,0.2,1,2,0.1642,1,0,29,1,13,,588282.0,0,0,0
677,test,0.2121,,2011-03-29,0,5,0.37,2001,3,2,0.22,1,2,0.2537,1,0,29,1,13,,588282.0,0,0,0
678,test,0.2121,,2011-03-29,0,6,0.41,2002,3,2,0.22,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
679,test,0.197,,2011-03-29,0,7,0.41,2003,3,2,0.22,1,2,0.3582,1,0,29,1,13,,588282.0,0,0,0
680,test,0.2121,,2011-03-29,0,8,0.35,2004,3,2,0.24,1,2,0.3582,1,0,29,1,13,,588282.0,1,0,0
681,test,0.2576,,2011-03-29,0,9,0.28,2005,3,2,0.28,1,2,0.3881,1,0,29,1,13,,588282.0,0,0,0
682,test,0.2727,,2011-03-29,0,10,0.24,2006,3,2,0.3,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
683,test,0.303,,2011-03-29,0,11,0.25,2007,3,2,0.34,2,2,0.3881,1,0,29,1,13,,588282.0,0,0,0
684,test,0.3333,,2011-03-29,0,12,0.25,2008,3,2,0.34,1,2,0.1642,1,0,29,1,13,,588282.0,1,0,0
685,test,0.303,,2011-03-29,0,13,0.25,2009,3,2,0.34,1,2,0.2985,1,0,29,1,13,,588282.0,0,0,0
686,test,0.3333,,2011-03-29,0,14,0.25,2010,3,2,0.36,1,2,0.2537,1,0,29,1,13,,588282.0,0,0,0
687,test,0.3939,,2011-03-29,0,15,0.25,2011,3,2,0.38,1,2,0.2239,1,0,29,1,13,,588282.0,0,0,0
688,test,0.3939,,2011-03-29,0,16,0.22,2012,3,2,0.38,1,2,0.1642,1,0,29,1,13,,588282.0,0,0,0
689,test,0.4091,,2011-03-29,0,17,0.2,2013,3,2,0.4,1,2,0.1343,1,0,29,1,13,,588282.0,1,0,0
690,test,0.3636,,2011-03-29,0,18,0.21,2014,3,2,0.36,1,2,0.0896,1,0,29,1,13,,588282.0,1,0,0
691,test,0.3333,,2011-03-29,0,19,0.23,2015,3,2,0.34,1,2,0.194,1,0,29,1,13,,588282.0,0,0,0
692,test,0.3636,,2011-03-29,0,20,0.21,2016,3,2,0.36,1,2,0.0896,1,0,29,1,13,,588282.0,0,0,0
693,test,0.3636,,2011-03-29,0,21,0.42,2017,3,2,0.34,1,2,0.0,1,0,29,1,13,,588282.0,0,0,0
694,test,0.3636,,2011-03-29,0,22,0.49,2018,3,2,0.34,1,2,0.0,1,0,29,1,13,,588282.0,0,0,0
695,test,0.3333,,2011-03-29,0,23,0.57,2019,3,2,0.32,2,2,0.1045,1,0,29,1,13,,588282.0,0,0,0
696,test,0.3485,,2011-03-30,0,0,0.57,2020,3,2,0.32,2,3,0.0,1,0,30,2,13,,588282.0,0,0,0
697,test,0.3485,,2011-03-30,0,1,0.39,2021,3,2,0.32,1,3,0.0,1,0,30,2,13,,588282.0,0,0,0
698,test,0.3485,,2011-03-30,0,2,0.57,2022,3,2,0.32,2,3,0.0,1,0,30,2,13,,588282.0,0,0,0
699,test,0.3485,,2011-03-30,0,3,0.49,2023,3,2,0.32,2,3,0.0,1,0,30,2,13,,588282.0,0,0,0
700,test,0.3485,,2011-03-30,0,4,0.57,2024,3,2,0.32,2,3,0.0,1,0,30,2,13,,588282.0,0,0,0
701,test,0.2879,,2011-03-30,0,5,0.56,2025,3,2,0.3,2,3,0.194,1,0,30,2,13,,588282.0,0,0,0
702,test,0.303,,2011-03-30,0,6,0.49,2026,3,2,0.3,2,3,0.1343,1,0,30,2,13,,588282.0,0,0,0
703,test,0.3333,,2011-03-30,0,7,0.45,2027,3,2,0.32,2,3,0.1045,1,0,30,2,13,,588282.0,0,0,0
704,test,0.3182,,2011-03-30,0,8,0.49,2028,3,2,0.32,2,3,0.1642,1,0,30,2,13,,588282.0,1,0,0
705,test,0.303,,2011-03-30,0,9,0.45,2029,3,2,0.32,2,3,0.2239,1,0,30,2,13,,588282.0,0,0,0
706,test,0.3182,,2011-03-30,0,10,0.46,2030,3,2,0.34,2,3,0.2239,1,0,30,2,13,,588282.0,0,0,0
707,test,0.3182,,2011-03-30,0,11,0.46,2031,3,2,0.34,2,3,0.2537,1,0,30,2,13,,588282.0,0,0,0
708,test,0.3333,,2011-03-30,0,12,0.46,2032,3,2,0.34,2,3,0.1642,1,0,30,2,13,,588282.0,1,0,0
709,test,0.3485,,2011-03-30,0,13,0.46,2033,3,2,0.36,2,3,0.2239,1,0,30,2,13,,588282.0,0,0,0
710,test,0.3333,,2011-03-30,0,14,0.46,2034,3,2,0.36,2,3,0.2985,1,0,30,2,13,,588282.0,0,0,0
711,test,0.2576,,2011-03-30,0,15,0.81,2035,3,2,0.28,3,3,0.2985,1,0,30,2,13,,588282.0,0,0,1
712,test,0.2727,,2011-03-30,0,16,0.87,2036,3,2,0.28,3,3,0.2537,1,0,30,2,13,,588282.0,0,0,1
713,test,0.2727,,2011-03-30,0,17,0.93,2037,3,2,0.26,3,3,0.1045,1,0,30,2,13,,588282.0,1,0,1
714,test,0.2576,,2011-03-30,0,18,0.93,2038,3,2,0.26,2,3,0.2239,1,0,30,2,13,,588282.0,1,0,1
715,test,0.2576,,2011-03-30,0,19,0.93,2039,3,2,0.26,2,3,0.2239,1,0,30,2,13,,588282.0,0,0,1
716,test,0.2121,,2011-03-30,0,20,0.93,2040,3,2,0.24,3,3,0.2985,1,0,30,2,13,,588282.0,0,0,1
717,test,0.2273,,2011-03-30,0,21,0.93,2041,3,2,0.24,2,3,0.2537,1,0,30,2,13,,588282.0,0,0,1
718,test,0.2273,,2011-03-30,0,22,0.93,2042,3,2,0.24,3,3,0.2239,1,0,30,2,13,,588282.0,0,0,1
719,test,0.2121,,2011-03-30,0,23,0.93,2043,3,2,0.24,3,3,0.2836,1,0,30,2,13,,588282.0,0,0,1
720,test,0.2273,,2011-03-31,0,0,0.93,2044,3,2,0.24,3,4,0.2239,1,0,31,3,13,,588282.0,0,0,1
721,test,0.2273,,2011-03-31,0,1,0.93,2045,3,2,0.24,3,4,0.194,1,0,31,3,13,,588282.0,0,0,1
722,test,0.2273,,2011-03-31,0,2,0.93,2046,3,2,0.24,3,4,0.194,1,0,31,3,13,,588282.0,0,0,1
723,test,0.2273,,2011-03-31,0,3,0.93,2047,3,2,0.24,3,4,0.2239,1,0,31,3,13,,588282.0,0,0,1
724,test,0.2273,,2011-03-31,0,4,0.93,2048,3,2,0.24,3,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
725,test,0.2273,,2011-03-31,0,5,0.93,2049,3,2,0.24,3,4,0.2239,1,0,31,3,13,,588282.0,0,0,1
726,test,0.2121,,2011-03-31,0,6,0.93,2050,3,2,0.24,3,4,0.2985,1,0,31,3,13,,588282.0,0,0,1
727,test,0.2273,,2011-03-31,0,7,0.93,2051,3,2,0.24,3,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
728,test,0.2273,,2011-03-31,0,8,1.0,2052,3,2,0.24,2,4,0.2537,1,0,31,3,13,,588282.0,1,0,1
729,test,0.2424,,2011-03-31,0,9,0.93,2053,3,2,0.26,3,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
730,test,0.2424,,2011-03-31,0,10,0.93,2054,3,2,0.26,3,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
731,test,0.2727,,2011-03-31,0,11,0.93,2055,3,2,0.28,3,4,0.194,1,0,31,3,13,,588282.0,0,0,1
732,test,0.2727,,2011-03-31,0,12,0.93,2056,3,2,0.28,3,4,0.194,1,0,31,3,13,,588282.0,1,0,1
733,test,0.303,,2011-03-31,0,13,0.87,2057,3,2,0.3,3,4,0.1343,1,0,31,3,13,,588282.0,0,0,1
734,test,0.303,,2011-03-31,0,14,0.87,2058,3,2,0.3,3,4,0.1343,1,0,31,3,13,,588282.0,0,0,1
735,test,0.2727,,2011-03-31,0,15,0.87,2059,3,2,0.3,3,4,0.2985,1,0,31,3,13,,588282.0,0,0,1
736,test,0.2879,,2011-03-31,0,16,0.87,2060,3,2,0.3,2,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
737,test,0.2879,,2011-03-31,0,17,0.87,2061,3,2,0.3,2,4,0.2537,1,0,31,3,13,,588282.0,1,0,1
738,test,0.303,,2011-03-31,0,18,0.87,2062,3,2,0.3,2,4,0.1343,1,0,31,3,13,,588282.0,1,0,1
739,test,0.303,,2011-03-31,0,19,0.87,2063,3,2,0.3,2,4,0.1343,1,0,31,3,13,,588282.0,0,0,1
740,test,0.2576,,2011-03-31,0,20,0.93,2064,3,2,0.28,3,4,0.2836,1,0,31,3,13,,588282.0,0,0,1
741,test,0.2727,,2011-03-31,0,21,0.93,2065,3,2,0.28,2,4,0.1642,1,0,31,3,13,,588282.0,0,0,1
742,test,0.2727,,2011-03-31,0,22,0.93,2066,3,2,0.28,3,4,0.2537,1,0,31,3,13,,588282.0,0,0,1
743,test,0.2576,,2011-03-31,0,23,1.0,2067,3,2,0.26,3,4,0.1642,1,0,31,3,13,,588282.0,0,0,1
744,test,0.4394,,2011-04-20,0,0,0.88,2523,4,2,0.44,1,3,0.1343,1,0,20,2,16,,588282.0,0,0,1
745,test,0.4242,,2011-04-20,0,1,0.94,2524,4,2,0.42,1,3,0.1642,1,0,20,2,16,,588282.0,0,0,1
746,test,0.4242,,2011-04-20,0,2,0.94,2525,4,2,0.42,1,3,0.1642,1,0,20,2,16,,588282.0,0,0,1
747,test,0.4242,,2011-04-20,0,3,0.94,2526,4,2,0.42,1,3,0.0,1,0,20,2,16,,588282.0,0,0,1
748,test,0.4091,,2011-04-20,0,4,1.0,2527,4,2,0.4,1,3,0.1045,1,0,20,2,16,,588282.0,0,0,1
749,test,0.4091,,2011-04-20,0,5,0.94,2528,4,2,0.4,1,3,0.194,1,0,20,2,16,,588282.0,0,0,1
750,test,0.4242,,2011-04-20,0,6,0.94,2529,4,2,0.42,1,3,0.1642,1,0,20,2,16,,588282.0,0,0,1
751,test,0.4394,,2011-04-20,0,7,0.94,2530,4,2,0.44,1,3,0.0,1,0,20,2,16,,588282.0,0,0,1
752,test,0.6061,,2011-04-20,0,8,0.69,2531,4,2,0.62,1,3,0.4627,1,0,20,2,16,,588282.0,1,0,1
753,test,0.6212,,2011-04-20,0,9,0.61,2532,4,2,0.66,1,3,0.2836,1,0,20,2,16,,588282.0,0,1,1
754,test,0.6061,,2011-04-20,0,10,0.69,2533,4,2,0.62,1,3,0.0896,1,0,20,2,16,,588282.0,0,1,1
755,test,0.6061,,2011-04-20,0,11,0.69,2534,4,2,0.62,1,3,0.0896,1,0,20,2,16,,588282.0,0,1,1
756,test,0.6515,,2011-04-20,0,12,0.48,2535,4,2,0.7,1,3,0.3881,1,0,20,2,16,,588282.0,1,1,0
757,test,0.6515,,2011-04-20,0,13,0.48,2536,4,2,0.7,1,3,0.3881,1,0,20,2,16,,588282.0,0,1,0
758,test,0.6515,,2011-04-20,0,14,0.4,2537,4,2,0.74,1,3,0.4627,1,0,20,2,16,,588282.0,0,0,0
759,test,0.6667,,2011-04-20,0,15,0.35,2538,4,2,0.76,2,3,0.3582,1,0,20,2,16,,588282.0,0,1,0
760,test,0.6667,,2011-04-20,0,16,0.35,2539,4,2,0.76,2,3,0.3582,1,0,20,2,16,,588282.0,0,1,0
761,test,0.6515,,2011-04-20,0,17,0.37,2540,4,2,0.74,2,3,0.4179,1,0,20,2,16,,588282.0,1,1,0
762,test,0.6515,,2011-04-20,0,18,0.3,2541,4,2,0.74,1,3,0.3582,1,0,20,2,16,,588282.0,1,1,0
763,test,0.6364,,2011-04-20,0,19,0.32,2542,4,2,0.7,1,3,0.2537,1,0,20,2,16,,588282.0,0,1,0
764,test,0.6212,,2011-04-20,0,20,0.32,2543,4,2,0.68,1,3,0.1045,1,0,20,2,16,,588282.0,0,1,0
765,test,0.6212,,2011-04-20,0,21,0.36,2544,4,2,0.66,1,3,0.2836,1,0,20,2,16,,588282.0,0,1,0
766,test,0.6212,,2011-04-20,0,22,0.41,2545,4,2,0.62,1,3,0.2537,1,0,20,2,16,,588282.0,0,1,0
767,test,0.6212,,2011-04-20,0,23,0.4,2546,4,2,0.6,1,3,0.3284,1,0,20,2,16,,588282.0,0,0,0
768,test,0.5303,,2011-04-21,0,0,0.43,2547,4,2,0.56,1,4,0.3582,1,0,21,3,16,,588282.0,0,0,0
769,test,0.5,,2011-04-21,0,1,0.45,2548,4,2,0.52,1,4,0.2239,1,0,21,3,16,,588282.0,0,0,0
770,test,0.4848,,2011-04-21,0,2,0.42,2549,4,2,0.5,1,4,0.3881,1,0,21,3,16,,588282.0,0,0,0
771,test,0.4545,,2011-04-21,0,3,0.51,2550,4,2,0.46,2,4,0.4627,1,0,21,3,16,,588282.0,0,0,0
772,test,0.4394,,2011-04-21,0,4,0.54,2551,4,2,0.44,2,4,0.4478,1,0,21,3,16,,588282.0,0,0,0
773,test,0.4242,,2011-04-21,0,5,0.54,2552,4,2,0.42,2,4,0.5522,1,0,21,3,16,,588282.0,0,0,0
774,test,0.4091,,2011-04-21,0,6,0.58,2553,4,2,0.4,2,4,0.5821,1,0,21,3,16,,588282.0,0,0,0
775,test,0.4242,,2011-04-21,0,7,0.47,2554,4,2,0.42,2,4,0.4627,1,0,21,3,16,,588282.0,0,0,0
776,test,0.4091,,2011-04-21,0,8,0.5,2555,4,2,0.4,2,4,0.4925,1,0,21,3,16,,588282.0,1,0,0
777,test,0.4242,,2011-04-21,0,9,0.47,2556,4,2,0.42,2,4,0.2836,1,0,21,3,16,,588282.0,0,0,0
778,test,0.4242,,2011-04-21,0,10,0.44,2557,4,2,0.42,1,4,0.3582,1,0,21,3,16,,588282.0,0,0,0
779,test,0.4394,,2011-04-21,0,11,0.41,2558,4,2,0.44,1,4,0.2836,1,0,21,3,16,,588282.0,0,0,0
780,test,0.4545,,2011-04-21,0,12,0.38,2559,4,2,0.46,1,4,0.1642,1,0,21,3,16,,588282.0,1,0,0
781,test,0.4697,,2011-04-21,0,13,0.33,2560,4,2,0.48,1,4,0.3284,1,0,21,3,16,,588282.0,0,0,0
782,test,0.4848,,2011-04-21,0,14,0.34,2561,4,2,0.5,1,4,0.3881,1,0,21,3,16,,588282.0,0,0,0
783,test,0.5,,2011-04-21,0,15,0.29,2562,4,2,0.52,1,4,0.4179,1,0,21,3,16,,588282.0,0,0,0
784,test,0.5,,2011-04-21,0,16,0.27,2563,4,2,0.52,1,4,0.3582,1,0,21,3,16,,588282.0,0,0,0
785,test,0.4848,,2011-04-21,0,17,0.29,2564,4,2,0.5,1,4,0.1642,1,0,21,3,16,,588282.0,1,0,0
786,test,0.4848,,2011-04-21,0,18,0.25,2565,4,2,0.5,1,4,0.2836,1,0,21,3,16,,588282.0,1,0,0
787,test,0.4545,,2011-04-21,0,19,0.28,2566,4,2,0.46,1,4,0.2836,1,0,21,3,16,,588282.0,0,0,0
788,test,0.4394,,2011-04-21,0,20,0.3,2567,4,2,0.44,1,4,0.1343,1,0,21,3,16,,588282.0,0,0,0
789,test,0.4242,,2011-04-21,0,21,0.47,2568,4,2,0.42,1,4,0.194,1,0,21,3,16,,588282.0,0,0,0
790,test,0.4242,,2011-04-21,0,22,0.38,2569,4,2,0.42,1,4,0.0896,1,0,21,3,16,,588282.0,0,0,0
791,test,0.4091,,2011-04-21,0,23,0.43,2570,4,2,0.4,1,4,0.1045,1,0,21,3,16,,588282.0,0,0,0
792,test,0.3485,,2011-04-22,0,0,0.62,2571,4,2,0.36,1,5,0.194,1,0,22,4,16,,588282.0,0,0,1
793,test,0.3333,,2011-04-22,0,1,0.53,2572,4,2,0.36,1,5,0.2537,1,0,22,4,16,,588282.0,0,0,0
794,test,0.3333,,2011-04-22,0,2,0.53,2573,4,2,0.36,1,5,0.2985,1,0,22,4,16,,588282.0,0,0,0
795,test,0.3333,,2011-04-22,0,3,0.53,2574,4,2,0.36,1,5,0.2985,1,0,22,4,16,,588282.0,0,0,0
796,test,0.3182,,2011-04-22,0,4,0.53,2575,4,2,0.34,1,5,0.2836,1,0,22,4,16,,588282.0,0,0,0
797,test,0.3182,,2011-04-22,0,5,0.53,2576,4,2,0.34,1,5,0.2239,1,0,22,4,16,,588282.0,0,0,0
798,test,0.3182,,2011-04-22,0,6,0.53,2577,4,2,0.34,1,5,0.2836,1,0,22,4,16,,588282.0,0,0,0
799,test,0.3182,,2011-04-22,0,7,0.53,2578,4,2,0.34,2,5,0.2836,1,0,22,4,16,,588282.0,0,0,0
800,test,0.3182,,2011-04-22,0,8,0.53,2579,4,2,0.34,2,5,0.2537,1,0,22,4,16,,588282.0,1,0,0
801,test,0.303,,2011-04-22,0,9,0.61,2580,4,2,0.34,3,5,0.2985,1,0,22,4,16,,588282.0,0,0,1
802,test,0.3485,,2011-04-22,0,10,0.62,2581,4,2,0.36,2,5,0.194,1,0,22,4,16,,588282.0,0,0,1
803,test,0.3333,,2011-04-22,0,11,0.66,2582,4,2,0.34,3,5,0.194,1,0,22,4,16,,588282.0,0,0,1
804,test,0.3333,,2011-04-22,0,12,0.76,2583,4,2,0.34,3,5,0.1343,1,0,22,4,16,,588282.0,1,0,1
805,test,0.3333,,2011-04-22,0,13,0.87,2584,4,2,0.34,3,5,0.194,1,0,22,4,16,,588282.0,0,0,1
806,test,0.3182,,2011-04-22,0,14,0.87,2585,4,2,0.34,3,5,0.2537,1,0,22,4,16,,588282.0,0,0,1
807,test,0.3333,,2011-04-22,0,15,0.87,2586,4,2,0.34,3,5,0.194,1,0,22,4,16,,588282.0,0,0,1
808,test,0.3333,,2011-04-22,0,16,0.87,2587,4,2,0.34,3,5,0.1343,1,0,22,4,16,,588282.0,0,0,1
809,test,0.303,,2011-04-22,0,17,0.93,2588,4,2,0.32,3,5,0.2239,1,0,22,4,16,,588282.0,1,0,1
810,test,0.303,,2011-04-22,0,18,0.93,2589,4,2,0.32,3,5,0.2239,1,0,22,4,16,,588282.0,1,0,1
811,test,0.303,,2011-04-22,0,19,0.93,2590,4,2,0.32,3,5,0.2239,1,0,22,4,16,,588282.0,0,0,1
812,test,0.303,,2011-04-22,0,20,0.87,2591,4,2,0.32,3,5,0.2239,1,0,22,4,16,,588282.0,0,0,1
813,test,0.303,,2011-04-22,0,21,0.93,2592,4,2,0.3,3,5,0.1642,1,0,22,4,16,,588282.0,0,0,1
814,test,0.303,,2011-04-22,0,22,1.0,2593,4,2,0.3,3,5,0.1343,1,0,22,4,16,,588282.0,0,0,1
815,test,0.3333,,2011-04-22,0,23,0.93,2594,4,2,0.32,3,5,0.1045,1,0,22,4,16,,588282.0,0,0,1
816,test,0.3182,,2011-04-23,0,0,1.0,2595,4,2,0.32,2,6,0.194,0,0,23,5,16,,588282.0,0,0,0
817,test,0.3182,,2011-04-23,0,1,1.0,2596,4,2,0.32,2,6,0.194,0,0,23,5,16,,588282.0,0,0,0
818,test,0.3333,,2011-04-23,0,2,1.0,2597,4,2,0.32,3,6,0.1343,0,0,23,5,16,,588282.0,0,0,0
819,test,0.3333,,2011-04-23,0,3,1.0,2598,4,2,0.32,3,6,0.0896,0,0,23,5,16,,588282.0,0,0,0
820,test,0.3636,,2011-04-23,0,4,1.0,2599,4,2,0.34,3,6,0.0,0,0,23,5,16,,588282.0,0,0,0
821,test,0.3636,,2011-04-23,0,5,1.0,2600,4,2,0.34,3,6,0.0,0,0,23,5,16,,588282.0,0,0,0
822,test,0.3333,,2011-04-23,0,6,1.0,2601,4,2,0.34,2,6,0.1642,0,0,23,5,16,,588282.0,0,0,0
823,test,0.3333,,2011-04-23,0,7,1.0,2602,4,2,0.34,3,6,0.1642,0,0,23,5,16,,588282.0,0,0,0
824,test,0.3333,,2011-04-23,0,8,1.0,2603,4,2,0.36,2,6,0.2537,0,0,23,5,16,,588282.0,0,0,0
825,test,0.3939,,2011-04-23,0,9,0.94,2604,4,2,0.38,2,6,0.2985,0,0,23,5,16,,588282.0,0,0,0
826,test,0.4242,,2011-04-23,0,10,0.88,2605,4,2,0.42,2,6,0.2239,0,0,23,5,16,,588282.0,1,0,0
827,test,0.4545,,2011-04-23,0,11,0.88,2606,4,2,0.46,2,6,0.2239,0,0,23,5,16,,588282.0,1,0,0
828,test,0.5,,2011-04-23,0,12,0.83,2607,4,2,0.52,1,6,0.4179,0,0,23,5,16,,588282.0,1,0,0
829,test,0.5,,2011-04-23,0,13,0.83,2608,4,2,0.52,1,6,0.3881,0,0,23,5,16,,588282.0,1,0,0
830,test,0.5455,,2011-04-23,0,14,0.78,2609,4,2,0.58,1,6,0.3582,0,0,23,5,16,,588282.0,1,0,0
831,test,0.5909,,2011-04-23,0,15,0.73,2610,4,2,0.6,1,6,0.3881,0,0,23,5,16,,588282.0,1,0,0
832,test,0.5909,,2011-04-23,0,16,0.73,2611,4,2,0.6,1,6,0.2836,0,0,23,5,16,,588282.0,1,0,0
833,test,0.5909,,2011-04-23,0,17,0.73,2612,4,2,0.6,1,6,0.3284,0,0,23,5,16,,588282.0,1,0,0
834,test,0.5455,,2011-04-23,0,18,0.78,2613,4,2,0.58,1,6,0.194,0,0,23,5,16,,588282.0,1,0,0
835,test,0.5303,,2011-04-23,0,19,0.83,2614,4,2,0.56,1,6,0.2836,0,0,23,5,16,,588282.0,1,0,0
836,test,0.5152,,2011-04-23,0,20,0.88,2615,4,2,0.54,2,6,0.2537,0,0,23,5,16,,588282.0,0,0,0
837,test,0.5303,,2011-04-23,0,21,0.83,2616,4,2,0.56,2,6,0.2836,0,0,23,5,16,,588282.0,0,0,0
838,test,0.5455,,2011-04-23,0,22,0.78,2617,4,2,0.58,2,6,0.2537,0,0,23,5,16,,588282.0,0,0,0
839,test,0.5152,,2011-04-23,0,23,0.88,2618,4,2,0.54,2,6,0.1642,0,0,23,5,16,,588282.0,0,0,0
840,test,0.5,,2011-04-24,0,0,0.83,2619,4,2,0.52,1,0,0.2239,0,0,24,6,16,,588282.0,0,0,0
841,test,0.4848,,2011-04-24,0,1,0.88,2620,4,2,0.5,1,0,0.194,0,0,24,6,16,,588282.0,0,0,0
842,test,0.4848,,2011-04-24,0,2,0.88,2621,4,2,0.5,1,0,0.194,0,0,24,6,16,,588282.0,0,0,0
843,test,0.4848,,2011-04-24,0,3,0.94,2622,4,2,0.5,1,0,0.0896,0,0,24,6,16,,588282.0,0,0,0
844,test,0.4848,,2011-04-24,0,4,0.94,2623,4,2,0.5,1,0,0.0896,0,0,24,6,16,,588282.0,0,0,0
845,test,0.4848,,2011-04-24,0,5,0.94,2624,4,2,0.5,1,0,0.0896,0,0,24,6,16,,588282.0,0,0,0
846,test,0.4848,,2011-04-24,0,6,1.0,2625,4,2,0.5,2,0,0.0,0,0,24,6,16,,588282.0,0,0,0
847,test,0.4848,,2011-04-24,0,7,1.0,2626,4,2,0.5,2,0,0.0,0,0,24,6,16,,588282.0,0,0,0
848,test,0.5,,2011-04-24,0,8,0.94,2627,4,2,0.52,1,0,0.2239,0,0,24,6,16,,588282.0,0,0,0
